,DATE,ANDAMAN&NICOBARISLANDS,ARUNACHALPRADESH,ASSAM,BIHAR,CHANDIGARH,CHHATTISGARH,DADRA&NAGARHAVELI,DAMAN&DIU,DELHI,GOA,GUJARAT,HARYANA,HIMACHALPRADESH,JHARKHAND,KARNATAKA,KERALA,LAKSHADWEEP,MADHYAPRADESH,MAHARASHTRA,MANIPUR,MEGHALAYA,MIZORAM,NAGALAND,ODISHA,PUDUCHERRY,PUNJAB,RAJASTHAN,SIKKIM,TAMILNADU,TRIPURA,UTTARPRADESH,UTTARAKHAND,WESTBENGAL,ANDHRAPRADESH,JAMMUANDKASHMIR
68,2020-05-22,7.738095238095238,0.0,14.832763115021177,41.83215453518024,44.79380841049639,65.78835978835978,-3.3333333333333335,0.0,17.232836628374855,-4.37037037037037,6.598223924888297,40.48773357474237,81.24206349206348,45.53948828948829,44.7698112512181,19.761608602125843,0.0,17.340259959444165,14.06044777249441,13.333333333333334,-6.666666666666667,0.0,0.0,45.16062182805927,-19.333333333333332,14.179606000260502,9.31767139160956,0.0,15.666459223082311,-6.858083093377214,10.460613040942054,8.496101364522415,16.207384757324512,4.560740700762661,27.774031757087137
69,2020-05-23,-2.261904761904762,0.0,38.38831867057674,40.783846943987335,61.46047507716305,65.63684463684466,-3.3333333333333335,0.0,15.580003953803049,-6.037037037037037,7.075926717001568,44.03127711828591,81.45039682539682,46.706154956154954,43.32053588889926,21.651940492457737,0.0,11.361423980608185,11.000349177758757,20.0,-6.666666666666667,0.0,0.0,43.26139702185772,-22.666666666666668,66.89565538297657,10.75802780883313,0.0,13.430743285076298,-6.858083093377214,12.917864123193134,43.07943469785575,15.794800129686122,2.1985568449395503,31.028000011055386
70,2020-05-24,-4.761904761904762,0.0,39.65553630143073,36.872216014812544,78.68269729938528,65.31938431938433,-6.666666666666667,0.0,14.851454179409368,27.296296296296298,7.458477260842435,44.0139160071748,84.9798085901027,46.318147901481225,39.95633835803507,23.50140285804913,0.0,10.937045871155451,13.21615671215296,20.0,-6.666666666666667,0.0,0.0,43.275285910746604,-22.666666666666668,60.020655382976564,11.531938391742013,-3.3333333333333335,12.345982635098258,-9.566416426710548,9.81919342598738,42.420094038515096,15.395531856402101,3.464801849502312,30.76769954995172
71,2020-05-25,-3.3333333333333335,-3.3333333333333335,47.626550794184354,38.129728244022886,75.7097243264123,65.49482291587556,-6.666666666666667,0.0,16.336961425786182,24.265993265993266,6.4171594128432154,37.83781537824398,85.35017896047309,47.70703679037012,39.35244799552402,18.805386086560663,0.0,11.061120658303015,8.954707065303776,21.11111111111111,-6.666666666666667,0.0,0.0,44.34991277641825,-24.22222222222222,62.46509982742102,12.368768228571849,-3.3333333333333335,12.798052351873855,-8.45530531559943,7.695196919520756,43.88128125312696,14.507490300257095,5.800835078993485,26.67679045904263
72,2020-05-26,0.0,-3.3333333333333335,47.15646532409889,39.75841652915289,59.04305765974563,71.16148958254225,-6.666666666666667,0.0,9.70089228578003,20.932659932659934,6.393561161814408,45.91252802192214,86.01684562713974,43.45703679037012,42.58790429549644,18.125113977717128,0.0,9.014017322539884,10.007488099482828,20.27777777777778,6.666666666666667,0.0,-2.2222222222222223,45.264945456156816,-24.22222222222222,61.76668712900832,8.322149581112866,-3.3333333333333335,12.240677359716251,16.544694684400568,9.449030574441036,45.86044791979362,16.485982391783455,5.341418754324081,30.694647601899774
73,2020-05-27,0.0,-3.3333333333333335,46.33556980171082,31.893503664240015,55.570835437523414,68.02423468058143,-6.666666666666667,0.0,13.94711206332954,20.932659932659934,6.28568850534486,46.814299358476084,86.29462340491752,39.90148123481457,37.04334984005091,16.175769789566964,0.0,12.077758179384189,9.544095203521783,22.5,3.3333333333333335,0.0,11.11111111111111,31.80502984434247,-24.22222222222222,64.2619252242464,9.760611971718824,-3.3333333333333335,13.748030300892726,14.19175350792998,8.661402086922681,50.37025184136226,16.479937486774812,6.214104421060093,34.02166541167621
74,2020-05-28,0.0,-3.3333333333333335,46.20355660039069,38.231241657988235,84.83009469678267,93.02423468058143,-6.666666666666667,0.0,14.642841285374548,20.932659932659934,6.489302081018905,47.54236953391468,83.9869310972252,42.44116377449711,35.80878193881634,22.233462097259277,0.0,4.911513453645794,8.849646385312928,26.5,3.3333333333333335,0.0,13.777777777777777,34.74362633557054,-24.22222222222222,61.181117143438314,8.333122794229649,-3.3333333333333335,9.365753051418412,11.525086841263311,8.919707523710766,48.534503049091725,18.535349240202105,6.0255270166138475,33.738923347125656
75,2020-05-29,0.0,-6.666666666666667,52.286030827194814,35.957192440986,81.19373106041903,94.6909013472481,-6.666666666666667,0.0,16.217192772025033,17.599326599326602,5.325275813667422,51.99455691293133,86.48693109722521,84.66338599671933,39.36082409955415,16.331501312945548,0.0,5.6472491893815295,9.557238446831088,24.37878787878788,20.0,0.0,13.037037037037036,34.54462136044616,-24.22222222222222,58.85655573992953,9.806965983563815,-3.3333333333333335,10.023512352686563,24.858420174596638,10.010899607982147,70.64919838959352,19.275013322889443,6.451006299235988,34.359734634603605
76,2020-05-30,0.0,-6.666666666666667,51.94704777634736,37.921570612260716,82.8603977270857,97.63207781783633,-6.666666666666667,0.0,17.698821731301056,17.599326599326602,5.6295861986229685,23.986364388609775,87.43931204960616,82.63086567151608,32.9226520565434,18.78311421617136,0.0,8.66567404487286,9.95606329440977,21.87878787878788,16.666666666666668,0.0,14.941798941798941,31.052557868382674,-27.555555555555554,51.327418210792004,6.309968456188329,-3.3333333333333335,8.44067775783824,27.191753507929977,9.94520563117706,64.49179098218612,19.16112300141789,5.266295013146749,32.17223463460361
77,2020-05-31,0.0,-10.0,54.52566412854863,35.6253070053175,78.41595328264125,97.94457781783633,-6.666666666666667,0.0,11.629785210506379,17.599326599326602,5.701497031258389,24.615784473475404,87.43931204960616,81.1696784569042,37.32454330949847,22.288861342608136,0.0,6.733216258756538,7.012497875103112,55.21212121212121,16.666666666666668,0.0,13.729677729677729,33.494687498012304,-27.555555555555554,50.771862655236454,7.242508138728014,-3.3333333333333335,8.32093485743343,36.01528291969468,9.750062232908665,80.45138694178208,19.324905941226067,7.925093859199724,31.59142655379553
78,2020-06-01,0.0,-10.0,55.14897036161095,36.30662125647655,80.32071518740317,101.1471921969213,-6.666666666666667,0.0,8.43813744486758,20.932659932659934,5.515767137990048,26.35520246289339,85.7726453829395,81.06127737289336,37.74260351016736,22.07028210763546,0.0,7.2955058210461,7.560498270811589,55.515151515151516,16.666666666666668,0.0,10.396344396344396,35.70751343176846,-28.581196581196583,49.05757694095074,7.123596201945091,-3.3333333333333335,7.8988786966539415,40.60787551228727,7.769167310837269,78.21510002195085,10.318325236532155,6.081904685913465,32.77872814109712
79,2020-06-02,0.0,-12.962962962962964,53.50513474517259,31.953964251645633,81.98738185406982,98.83426702685328,-10.0,0.0,9.101910593015727,27.599326599326602,5.042314962410212,18.49952553472391,84.29116390145802,88.88179019340619,41.04771343292435,27.09952187371733,0.0,7.412014788706033,7.932704567358401,53.84848484848485,20.0,0.0,10.396344396344396,37.60922283347786,-28.581196581196583,46.771715227844446,6.921590169820522,-3.3333333333333335,7.190156361425582,22.103202615091007,8.745842627135229,81.93304873989956,7.945079456830265,6.3331609673205,28.952307250160104
80,2020-06-03,0.0,0.3703703703703695,62.37900861904647,36.01270842628385,76.43182629851428,112.81839401098024,-10.0,0.0,10.26294137477449,50.37710437710438,5.586738646451189,18.112547647746023,90.29116390145802,87.84353882728597,33.854348378734564,26.94448311402741,0.0,4.356748886724803,3.959907616184245,61.070707070707066,21.666666666666668,-3.055555555555556,12.063011063011063,29.323170824021602,-28.581196581196583,48.222811556989555,5.211224512086443,-3.3333333333333335,4.5152633543892025,28.978202615091003,7.47027392414495,83.59971540656623,10.070317342937717,8.192658581579739,31.486232359842784
81,2020-06-04,0.0,-1.2962962962962972,62.551210341063694,35.717583261593454,68.43182629851428,117.14131067764691,-12.083333333333334,0.0,11.289466662459507,49.88065047639517,5.058607477335155,20.344041393147055,92.67211628241039,89.51020549395263,35.080855785017256,27.432287992076187,0.0,4.412304442280359,5.685746367247848,60.54439128123339,18.333333333333332,3.611111111111111,16.877825877825877,27.611549112399885,-29.18725718725719,46.43095635336964,5.8725660379441,-6.666666666666667,4.88945808320131,26.17467060626098,13.005900987818434,85.6632074700583,9.033351737023219,7.369419253486041,35.995241368851794
82,2020-06-05,0.0,-1.9629629629629628,62.38161969778884,36.246683790693986,90.78476747498486,119.18212700417754,-12.083333333333334,0.0,7.62610291936838,49.04731714306183,5.641632015063525,18.619007688237648,90.72767183796596,93.86999385374098,38.73018958999308,31.368458204842145,0.0,6.122477393188082,4.277413519002897,58.87772461456672,18.333333333333332,8.055555555555555,17.63540163540164,20.759697260548037,-30.66873866873867,49.22102777357804,3.932458035980426,-6.666666666666667,3.293794101892615,27.20031163190201,14.060604048831548,88.70242315633281,8.508948497466527,7.830256094919898,30.573480507644565
83,2020-06-06,0.0,-3.6296296296296293,41.70453636445551,37.75679468436653,84.88000557022295,118.07101589306642,-12.083333333333334,0.0,7.445277022851387,53.60287269861738,5.493025203918014,20.117356615040066,83.06100517129929,89.25595876602169,39.176791531740655,31.278368114752052,0.0,5.157657776683073,4.737986007639821,65.96105794790004,18.333333333333332,4.722222222222223,14.302068302068303,23.528928029778807,-32.002072002072005,47.889626807394464,5.425177170208994,3.3333333333333335,4.165922189673657,27.38339243998282,14.485016295961127,90.1002726186984,9.166637802696815,9.43167958246438,31.421387237904238
84,2020-06-07,0.0,-1.9629629629629628,42.21902911807869,29.092631594237776,83.76889445911185,123.07101589306642,-14.75,0.0,8.16776980784417,51.81883513993193,5.355361145622979,22.409042212495766,83.85465596495007,76.94778266539275,27.95104197265776,31.24750391722119,0.0,5.040950779304569,5.412275069789535,64.6277246145667,18.333333333333332,4.722222222222223,14.302068302068303,12.831157592123976,-22.002072002072,51.17274042949114,4.271026972580537,0.0,4.181295161623897,26.42884698543737,11.856236831565223,88.73663625506204,7.897105901980508,9.255510387809272,40.21065926855558
