ANDHRA PRADESH,GOA,{'weight': 5161}
ANDHRA PRADESH,KERALA,{'weight': 130411}
ANDHRA PRADESH,TAMIL NADU,{'weight': 1968657}
ANDHRA PRADESH,PUDUCHERRY,{'weight': 1618}
ANDHRA PRADESH,DELHI NCT,{'weight': 29604}
ANDHRA PRADESH,JAMMU AND KASHMIR,{'weight': 178}
KARNATAKA,GOA,{'weight': 206875}
KARNATAKA,KERALA,{'weight': 481079}
KARNATAKA,TAMIL NADU,{'weight': 1315571}
KARNATAKA,PUDUCHERRY,{'weight': 449}
KARNATAKA,DELHI NCT,{'weight': 14712}
KARNATAKA,JAMMU AND KASHMIR,{'weight': 25}
GOA,KERALA,{'weight': 3810}
GOA,TAMIL NADU,{'weight': 1244}
GOA,DELHI NCT,{'weight': 9436}
KERALA,TAMIL NADU,{'weight': 506675}
KERALA,PUDUCHERRY,{'weight': 224}
KERALA,DELHI NCT,{'weight': 1473}
TAMIL NADU,PUDUCHERRY,{'weight': 424564}
TAMIL NADU,DELHI NCT,{'weight': 10003}
TAMIL NADU,JAMMU AND KASHMIR,{'weight': 159}
DELHI NCT,JAMMU AND KASHMIR,{'weight': 187583}
