,From,To,Per run_Weight,Date_S,Date_E,Week_Count,Week_String
257,KARNATAKA,MAHARASHTRA,1033.72616177206,"Fri Jun 18, 2021",,      W   F S,3
258,ANDHRA PRADESH,MAHARASHTRA,556.2738382279399,"Fri Jun 18, 2021",,      W   F S,3
259,DELHI NCT,MADHYA PRADESH,262.022635127121,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
260,DELHI NCT,UTTAR PRADESH,475.15442195329183,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
261,DELHI NCT,MAHARASHTRA,679.7892218049807,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
262,DELHI NCT,ANDHRA PRADESH,365.81154040950355,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
263,DELHI NCT,KARNATAKA,303.2221807051029,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
264,MADHYA PRADESH,UTTAR PRADESH,68.25809142712826,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
265,MADHYA PRADESH,MAHARASHTRA,97.65481011918695,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
266,MADHYA PRADESH,ANDHRA PRADESH,52.550489728631966,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
267,MADHYA PRADESH,KARNATAKA,43.55924385217381,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
268,UTTAR PRADESH,MAHARASHTRA,273.8728396703935,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
269,UTTAR PRADESH,ANDHRA PRADESH,147.3778079183685,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
270,UTTAR PRADESH,KARNATAKA,122.16186579165809,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
271,MAHARASHTRA,ANDHRA PRADESH,574.8347685910242,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
272,MAHARASHTRA,KARNATAKA,476.4821030035369,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
273,ANDHRA PRADESH,KARNATAKA,1140.5746066475283,"Thu Jan 14, 2021","Mon Jul 26, 2021",S M T   T   S,5
274,KARNATAKA,ANDHRA PRADESH,408.38838184110256,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
275,KARNATAKA,MAHARASHTRA,758.9099566820174,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
276,KARNATAKA,MADHYA PRADESH,292.51947558985927,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
277,KARNATAKA,UTTAR PRADESH,530.4576922010853,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
278,KARNATAKA,DELHI NCT,95.72449368593549,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
279,ANDHRA PRADESH,MAHARASHTRA,184.74479183245313,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
280,ANDHRA PRADESH,MADHYA PRADESH,71.20930375068227,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
281,ANDHRA PRADESH,UTTAR PRADESH,129.1316513359102,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
282,ANDHRA PRADESH,DELHI NCT,23.302634922056974,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
283,MAHARASHTRA,MADHYA PRADESH,300.46467068491324,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
284,MAHARASHTRA,UTTAR PRADESH,544.8655870795754,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
285,MAHARASHTRA,DELHI NCT,98.32449074998188,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
286,MADHYA PRADESH,UTTAR PRADESH,562.6581729987897,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
287,MADHYA PRADESH,DELHI NCT,101.5352770266651,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
288,UTTAR PRADESH,DELHI NCT,1767.1131036153606,"Mon Jan 11, 2021","Fri Jul 23, 2021",S M   W   F S,5
289,MADHYA PRADESH,MAHARASHTRA,679.4554722075687,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M          ,1
290,MADHYA PRADESH,ANDHRA PRADESH,365.63194142437084,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M          ,1
291,MADHYA PRADESH,TAMIL NADU,346.8657394181543,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M          ,1
292,MADHYA PRADESH,KERALA,198.04684694990613,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M          ,1
293,MAHARASHTRA,ANDHRA PRADESH,272.83742401590547,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M          ,1
294,MAHARASHTRA,TAMIL NADU,258.83393680963985,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M          ,1
295,MAHARASHTRA,KERALA,147.7841113820234,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M          ,1
296,ANDHRA PRADESH,TAMIL NADU,406.4195874339637,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M          ,1
297,ANDHRA PRADESH,KERALA,232.04977800631264,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M          ,1
298,TAMIL NADU,KERALA,1012.1192636617578,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M          ,1
299,UTTAR PRADESH,MADHYA PRADESH,539.729786161804,"Fri Oct 23, 2020","Sat Jul 31, 2021",          F  ,1
300,UTTAR PRADESH,MAHARASHTRA,1400.270213838196,"Fri Oct 23, 2020","Sat Jul 31, 2021",          F  ,1
301,MADHYA PRADESH,MAHARASHTRA,539.729786161804,"Fri Oct 23, 2020","Sat Jul 31, 2021",          F  ,1
302,MAHARASHTRA,MADHYA PRADESH,689.5547104515567,"Sat Oct 24, 2020","Sun Aug 01, 2021",            S,1
303,MAHARASHTRA,UTTAR PRADESH,1250.4452895484433,"Sat Oct 24, 2020","Sun Aug 01, 2021",            S,1
304,MADHYA PRADESH,UTTAR PRADESH,689.5547104515567,"Sat Oct 24, 2020","Sun Aug 01, 2021",            S,1
305,MAHARASHTRA,KARNATAKA,444.0586527101469,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M       F  ,2
306,MAHARASHTRA,ANDHRA PRADESH,535.7186581876392,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M       F  ,2
307,MAHARASHTRA,TAMIL NADU,508.22268910221396,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M       F  ,2
308,KARNATAKA,ANDHRA PRADESH,227.8772712701452,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M       F  ,2
309,KARNATAKA,TAMIL NADU,216.18138144000164,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M       F  ,2
310,ANDHRA PRADESH,TAMIL NADU,763.5959294577845,"Mon Dec 14, 2020","Wed Nov 10, 2021",  M       F  ,2
311,BIHAR,UTTAR PRADESH,383.7200556603537,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
312,BIHAR,RAJASTHAN,192.20728826867827,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
313,BIHAR,MADHYA PRADESH,211.60139838735404,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
314,BIHAR,GUJARAT,253.4944493525375,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
315,BIHAR,MAHARASHTRA,548.9768083310765,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
316,UTTAR PRADESH,RAJASTHAN,61.14152166656299,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
317,UTTAR PRADESH,MADHYA PRADESH,67.31082676787197,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
318,UTTAR PRADESH,GUJARAT,80.63708981615822,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
319,UTTAR PRADESH,MAHARASHTRA,174.63061740976053,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
320,RAJASTHAN,MADHYA PRADESH,52.86501133930319,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
321,RAJASTHAN,GUJARAT,63.331277777950625,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
322,RAJASTHAN,MAHARASHTRA,137.15252081798747,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
323,MADHYA PRADESH,GUJARAT,104.80585699188542,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
324,MADHYA PRADESH,MAHARASHTRA,226.97137950264377,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
325,GUJARAT,MAHARASHTRA,502.2686739385318,"Mon Jun 14, 2021","Tue Jun 22, 2021",  M          ,1
326,HIMACHAL PRADESH,HARYANA,612.0,"Tue Jun 22, 2021",,S M T W T F S,7
327,HARYANA,HIMACHAL PRADESH,612.0,"Mon Jun 21, 2021",,S M T W T F S,7
328,UTTARAKHAND,UTTAR PRADESH,1346.9366417777676,"Tue Jun 22, 2021",,S M T W T F S,7
329,UTTARAKHAND,DELHI NCT,243.06335822223235,"Tue Jun 22, 2021",,S M T W T F S,7
330,UTTAR PRADESH,DELHI NCT,1346.9366417777676,"Tue Jun 22, 2021",,S M T W T F S,7
331,DELHI NCT,UTTAR PRADESH,1473.9055825463383,"Mon Jun 21, 2021",,S M T W T F S,7
332,DELHI NCT,UTTARAKHAND,166.0944174536617,"Mon Jun 21, 2021",,S M T W T F S,7
333,UTTAR PRADESH,UTTARAKHAND,1473.9055825463383,"Mon Jun 21, 2021",,S M T W T F S,7
334,JAMMU AND KASHMIR,PUNJAB,238.61678407075382,"Sun Jul 04, 2021",,S            ,1
335,JAMMU AND KASHMIR,HARYANA,231.1445800530339,"Sun Jul 04, 2021",,S            ,1
336,JAMMU AND KASHMIR,UTTAR PRADESH,918.7092878734774,"Sun Jul 04, 2021",,S            ,1
337,JAMMU AND KASHMIR,UTTARAKHAND,103.52934800273492,"Sun Jul 04, 2021",,S            ,1
338,PUNJAB,HARYANA,44.004878672919276,"Sun Jul 04, 2021",,S            ,1
339,PUNJAB,UTTAR PRADESH,174.90217914380986,"Sun Jul 04, 2021",,S            ,1
340,PUNJAB,UTTARAKHAND,19.709726254024662,"Sun Jul 04, 2021",,S            ,1
341,HARYANA,UTTAR PRADESH,247.2831239334059,"Sun Jul 04, 2021",,S            ,1
342,HARYANA,UTTARAKHAND,27.866334792547278,"Sun Jul 04, 2021",,S            ,1
343,UTTAR PRADESH,UTTARAKHAND,1340.894590950693,"Sun Jul 04, 2021",,S            ,1
344,UTTARAKHAND,UTTAR PRADESH,951.0133983023038,"Mon Jul 05, 2021",,  M          ,1
345,UTTARAKHAND,HARYANA,239.27220011480722,"Mon Jul 05, 2021",,  M          ,1
346,UTTARAKHAND,PUNJAB,247.00714546639767,"Mon Jul 05, 2021",,  M          ,1
347,UTTARAKHAND,JAMMU AND KASHMIR,54.70725611649129,"Mon Jul 05, 2021",,  M          ,1
348,UTTAR PRADESH,HARYANA,420.6223729688734,"Mon Jul 05, 2021",,  M          ,1
349,UTTAR PRADESH,PUNJAB,434.2198200062202,"Mon Jul 05, 2021",,  M          ,1
350,UTTAR PRADESH,JAMMU AND KASHMIR,96.17120532721032,"Mon Jul 05, 2021",,  M          ,1
351,HARYANA,PUNJAB,540.2416124355502,"Mon Jul 05, 2021",,  M          ,1
352,HARYANA,JAMMU AND KASHMIR,119.65296064813029,"Mon Jul 05, 2021",,  M          ,1
353,PUNJAB,JAMMU AND KASHMIR,1221.468577908168,"Mon Jul 05, 2021",,  M          ,1
354,DELHI NCT,MADHYA PRADESH,210.5217097611201,"Tue Jun 22, 2021",,    T       S,2
355,DELHI NCT,UTTAR PRADESH,381.76213769330917,"Tue Jun 22, 2021",,    T       S,2
356,DELHI NCT,MAHARASHTRA,546.1756736479481,"Tue Jun 22, 2021",,    T       S,2
357,DELHI NCT,CHHATTISGARH,79.54047889762263,"Tue Jun 22, 2021",,    T       S,2
358,MADHYA PRADESH,UTTAR PRADESH,79.77265488291516,"Tue Jun 22, 2021",,    T       S,2
359,MADHYA PRADESH,MAHARASHTRA,114.12835170774213,"Tue Jun 22, 2021",,    T       S,2
360,MADHYA PRADESH,CHHATTISGARH,16.620703170462814,"Tue Jun 22, 2021",,    T       S,2
361,UTTAR PRADESH,MAHARASHTRA,402.86490163593226,"Tue Jun 22, 2021",,    T       S,2
362,UTTAR PRADESH,CHHATTISGARH,58.66989094029209,"Tue Jun 22, 2021",,    T       S,2
363,MAHARASHTRA,CHHATTISGARH,1063.1689269916224,"Tue Jun 22, 2021",,    T       S,2
364,CHHATTISGARH,MAHARASHTRA,550.9930410789191,"Thu Jun 24, 2021",,  M     T    ,2
365,CHHATTISGARH,MADHYA PRADESH,212.3785490109202,"Thu Jun 24, 2021",,  M     T    ,2
366,CHHATTISGARH,UTTAR PRADESH,385.12934823972216,"Thu Jun 24, 2021",,  M     T    ,2
367,CHHATTISGARH,DELHI NCT,69.49906167043855,"Thu Jun 24, 2021",,  M     T    ,2
368,MAHARASHTRA,MADHYA PRADESH,175.43910301736548,"Thu Jun 24, 2021",,  M     T    ,2
369,MAHARASHTRA,UTTAR PRADESH,318.14299379814133,"Thu Jun 24, 2021",,  M     T    ,2
370,MAHARASHTRA,DELHI NCT,57.41094426341224,"Thu Jun 24, 2021",,  M     T    ,2
371,MADHYA PRADESH,UTTAR PRADESH,328.53195336170944,"Thu Jun 24, 2021",,  M     T    ,2
372,MADHYA PRADESH,DELHI NCT,59.285698666576266,"Thu Jun 24, 2021",,  M     T    ,2
373,UTTAR PRADESH,DELHI NCT,1031.804295399573,"Thu Jun 24, 2021",,  M     T    ,2
374,JAMMU AND KASHMIR,PUNJAB,908.6706792354452,"Sat Jul 03, 2021",,  M   W     S,3
375,JAMMU AND KASHMIR,DELHI NCT,631.3293207645548,"Sat Jul 03, 2021",,  M   W     S,3
376,PUNJAB,DELHI NCT,908.6706792354452,"Sat Jul 03, 2021",,  M   W     S,3
377,DELHI NCT,PUNJAB,1260.7651541411387,"Fri Jul 02, 2021",,S   T     F  ,3
378,DELHI NCT,JAMMU AND KASHMIR,279.2348458588613,"Fri Jul 02, 2021",,S   T     F  ,3
379,PUNJAB,JAMMU AND KASHMIR,1260.7651541411387,"Fri Jul 02, 2021",,S   T     F  ,3
380,CHANDIGARH,HARYANA,450.72229255912634,"Mon Jun 21, 2021",,S M T   T F S,6
381,CHANDIGARH,DELHI NCT,323.27770744087366,"Mon Jun 21, 2021",,S M T   T F S,6
382,HARYANA,DELHI NCT,450.72229255912634,"Mon Jun 21, 2021",,S M T   T F S,6
383,DELHI NCT,HARYANA,722.071526809819,"Mon Jun 21, 2021",,S M T   T F S,6
384,DELHI NCT,CHANDIGARH,51.928473190180924,"Mon Jun 21, 2021",,S M T   T F S,6
385,HARYANA,CHANDIGARH,722.071526809819,"Mon Jun 21, 2021",,S M T   T F S,6
386,DELHI NCT,UTTAR PRADESH,1428.9694367369987,"Mon Jun 21, 2021",,S M T W T F S,7
387,DELHI NCT,UTTARAKHAND,161.03056326300128,"Mon Jun 21, 2021",,S M T W T F S,7
388,UTTAR PRADESH,UTTARAKHAND,1428.9694367369987,"Mon Jun 21, 2021",,S M T W T F S,7
389,UTTARAKHAND,UTTAR PRADESH,1346.9366417777676,"Mon Jun 21, 2021",,S M T W T F S,7
390,UTTARAKHAND,DELHI NCT,243.06335822223235,"Mon Jun 21, 2021",,S M T W T F S,7
391,UTTAR PRADESH,DELHI NCT,1346.9366417777676,"Mon Jun 21, 2021",,S M T W T F S,7
392,HARYANA,CHANDIGARH,104.61702387882998,"Tue Jun 22, 2021",,S M T W T F S,7
393,HARYANA,DELHI NCT,1043.38297612117,"Tue Jun 22, 2021",,S M T W T F S,7
394,CHANDIGARH,DELHI NCT,104.61702387882998,"Tue Jun 22, 2021",,S M T W T F S,7
395,DELHI NCT,HARYANA,1070.9794738729615,"Mon Jun 21, 2021",,S M T W T F S,7
396,DELHI NCT,CHANDIGARH,77.02052612703838,"Mon Jun 21, 2021",,S M T W T F S,7
397,HARYANA,CHANDIGARH,1070.9794738729615,"Mon Jun 21, 2021",,S M T W T F S,7
398,RAJASTHAN,HARYANA,925.9023839392905,"Mon Jun 21, 2021",,S M T W T F S,7
399,RAJASTHAN,DELHI NCT,664.0976160607095,"Mon Jun 21, 2021",,S M T W T F S,7
400,HARYANA,DELHI NCT,925.9023839392905,"Mon Jun 21, 2021",,S M T W T F S,7
401,DELHI NCT,HARYANA,531.6123146814809,"Mon Jun 21, 2021",,S M T W T F S,7
402,DELHI NCT,RAJASTHAN,1058.387685318519,"Mon Jun 21, 2021",,S M T W T F S,7
403,HARYANA,RAJASTHAN,531.6123146814809,"Mon Jun 21, 2021",,S M T W T F S,7
404,PUNJAB,HARYANA,683.6537099023441,"Fri Jul 02, 2021",,S M T W T F S,7
405,PUNJAB,DELHI NCT,490.34629009765587,"Fri Jul 02, 2021",,S M T W T F S,7
406,HARYANA,DELHI NCT,683.6537099023441,"Fri Jul 02, 2021",,S M T W T F S,7
407,DELHI NCT,HARYANA,577.6629533772262,"Thu Jul 01, 2021",,S M T W T F S,7
408,DELHI NCT,PUNJAB,596.3370466227738,"Thu Jul 01, 2021",,S M T W T F S,7
409,HARYANA,PUNJAB,577.6629533772262,"Thu Jul 01, 2021",,S M T W T F S,7
410,HIMACHAL PRADESH,HARYANA,378.0,"Mon Jun 21, 2021",,S M T W T F S,7
411,HARYANA,HIMACHAL PRADESH,378.0,"Mon Jun 21, 2021",,S M T W T F S,7
412,HIMACHAL PRADESH,HARYANA,560.0,"Mon Jun 21, 2021",,S M T W T F S,7
413,HARYANA,HIMACHAL PRADESH,560.0,"Mon Jun 21, 2021",,S M T W T F S,7
414,UTTARAKHAND,UTTAR PRADESH,1018.2502159854571,"Mon Jun 21, 2021",,S M T W T F S,7
415,UTTARAKHAND,DELHI NCT,183.74978401454294,"Mon Jun 21, 2021",,S M T W T F S,7
416,UTTAR PRADESH,DELHI NCT,1018.2502159854571,"Mon Jun 21, 2021",,S M T W T F S,7
417,DELHI NCT,UTTAR PRADESH,1080.2649452565236,"Mon Jun 21, 2021",,S M T W T F S,7
418,DELHI NCT,UTTARAKHAND,121.73505474347644,"Mon Jun 21, 2021",,S M T W T F S,7
419,UTTAR PRADESH,UTTARAKHAND,1080.2649452565236,"Mon Jun 21, 2021",,S M T W T F S,7
420,JHARKHAND,WEST BENGAL,361.8879117652664,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
421,JHARKHAND,BIHAR,279.90066081578067,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
422,JHARKHAND,UTTAR PRADESH,583.8677246900535,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
423,JHARKHAND,UTTARAKHAND,65.79605284814129,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
424,JHARKHAND,HARYANA,146.89941835941136,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
425,JHARKHAND,PUNJAB,151.64823152134687,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
426,WEST BENGAL,BIHAR,82.47835569303552,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
427,WEST BENGAL,UTTAR PRADESH,172.04836078027057,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
428,WEST BENGAL,UTTARAKHAND,19.388129467755807,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
429,WEST BENGAL,HARYANA,43.28686628761423,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
430,WEST BENGAL,PUNJAB,44.68619953659028,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
431,BIHAR,UTTAR PRADESH,223.1373781481941,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
432,BIHAR,UTTARAKHAND,25.14535074331773,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
433,BIHAR,HARYANA,56.14071420305748,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
434,BIHAR,PUNJAB,57.95557341424687,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
435,UTTAR PRADESH,UTTARAKHAND,176.805178601733,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
436,UTTAR PRADESH,HARYANA,394.74370840256466,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
437,UTTAR PRADESH,PUNJAB,407.50457661422047,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
438,UTTARAKHAND,HARYANA,141.2837185308189,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
439,UTTARAKHAND,PUNJAB,145.85099313012887,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
440,HARYANA,PUNJAB,782.3544257834666,"Mon Jun 21, 2021","Wed Jun 30, 2021",  M   W      ,2
441,MAHARASHTRA,GUJARAT,387.17309825189614,"Sat Jun 19, 2021","Mon Jun 21, 2021",            S,1
442,MAHARASHTRA,MADHYA PRADESH,323.18801937209184,"Sat Jun 19, 2021","Mon Jun 21, 2021",            S,1
443,MAHARASHTRA,RAJASTHAN,293.5665514398948,"Sat Jun 19, 2021","Mon Jun 21, 2021",            S,1
444,MAHARASHTRA,UTTAR PRADESH,586.0723309361173,"Sat Jun 19, 2021","Mon Jun 21, 2021",            S,1
445,GUJARAT,MADHYA PRADESH,104.0296875604727,"Sat Jun 19, 2021","Mon Jun 21, 2021",            S,1
446,GUJARAT,RAJASTHAN,94.49495276412732,"Sat Jun 19, 2021","Mon Jun 21, 2021",            S,1
447,GUJARAT,UTTAR PRADESH,188.6484579272961,"Sat Jun 19, 2021","Mon Jun 21, 2021",            S,1
448,MADHYA PRADESH,RAJASTHAN,142.57763208407343,"Sat Jun 19, 2021","Mon Jun 21, 2021",            S,1
449,MADHYA PRADESH,UTTAR PRADESH,284.64007484849105,"Sat Jun 19, 2021","Mon Jun 21, 2021",            S,1
450,RAJASTHAN,UTTAR PRADESH,530.6391362880955,"Sat Jun 19, 2021","Mon Jun 21, 2021",            S,1
451,MAHARASHTRA,MADHYA PRADESH,565.1505101123583,"Fri Jun 18, 2021","Sat Jul 10, 2021",          F  ,1
452,MAHARASHTRA,UTTAR PRADESH,1024.8494898876418,"Fri Jun 18, 2021","Sat Jul 10, 2021",          F  ,1
453,MADHYA PRADESH,UTTAR PRADESH,565.1505101123583,"Fri Jun 18, 2021","Sat Jul 10, 2021",          F  ,1
454,UTTAR PRADESH,MADHYA PRADESH,442.35585566869497,"Wed Jun 16, 2021","Fri Jul 09, 2021",      W      ,1
455,UTTAR PRADESH,MAHARASHTRA,1147.644144331305,"Wed Jun 16, 2021","Fri Jul 09, 2021",      W      ,1
456,MADHYA PRADESH,MAHARASHTRA,442.35585566869497,"Wed Jun 16, 2021","Fri Jul 09, 2021",      W      ,1
457,KARNATAKA,ANDHRA PRADESH,696.293006083924,"Sat Dec 12, 2020","Tue Nov 09, 2021",S M T W T F S,7
458,KARNATAKA,TAMIL NADU,660.5554959616321,"Sat Dec 12, 2020","Tue Nov 09, 2021",S M T W T F S,7
459,KARNATAKA,KERALA,377.1514979544439,"Sat Dec 12, 2020","Tue Nov 09, 2021",S M T W T F S,7
460,ANDHRA PRADESH,TAMIL NADU,443.2273991260962,"Sat Dec 12, 2020","Tue Nov 09, 2021",S M T W T F S,7
461,ANDHRA PRADESH,KERALA,253.06560695782775,"Sat Dec 12, 2020","Tue Nov 09, 2021",S M T W T F S,7
462,TAMIL NADU,KERALA,1103.7828950877283,"Sat Dec 12, 2020","Tue Nov 09, 2021",S M T W T F S,7
463,TAMIL NADU,ANDHRA PRADESH,403.5574683739588,"Sun Dec 13, 2020","Mon Nov 08, 2021",S       T    ,2
464,TAMIL NADU,KARNATAKA,334.5098830485211,"Sun Dec 13, 2020","Mon Nov 08, 2021",S       T    ,2
465,TAMIL NADU,MAHARASHTRA,749.9326485775201,"Sun Dec 13, 2020","Mon Nov 08, 2021",S       T    ,2
466,ANDHRA PRADESH,KARNATAKA,124.48235624502551,"Sun Dec 13, 2020","Mon Nov 08, 2021",S       T    ,2
467,ANDHRA PRADESH,MAHARASHTRA,279.07511212893326,"Sun Dec 13, 2020","Mon Nov 08, 2021",S       T    ,2
468,KARNATAKA,MAHARASHTRA,458.99223929354656,"Sun Dec 13, 2020","Mon Nov 08, 2021",S       T    ,2
469,MAHARASHTRA,GUJARAT,387.17309825189614,"Sat Jun 26, 2021","Mon Jul 05, 2021",            S,1
470,MAHARASHTRA,MADHYA PRADESH,323.18801937209184,"Sat Jun 26, 2021","Mon Jul 05, 2021",            S,1
471,MAHARASHTRA,RAJASTHAN,293.5665514398948,"Sat Jun 26, 2021","Mon Jul 05, 2021",            S,1
472,MAHARASHTRA,UTTAR PRADESH,586.0723309361173,"Sat Jun 26, 2021","Mon Jul 05, 2021",            S,1
473,GUJARAT,MADHYA PRADESH,104.0296875604727,"Sat Jun 26, 2021","Mon Jul 05, 2021",            S,1
474,GUJARAT,RAJASTHAN,94.49495276412732,"Sat Jun 26, 2021","Mon Jul 05, 2021",            S,1
475,GUJARAT,UTTAR PRADESH,188.6484579272961,"Sat Jun 26, 2021","Mon Jul 05, 2021",            S,1
476,MADHYA PRADESH,RAJASTHAN,142.57763208407343,"Sat Jun 26, 2021","Mon Jul 05, 2021",            S,1
477,MADHYA PRADESH,UTTAR PRADESH,284.64007484849105,"Sat Jun 26, 2021","Mon Jul 05, 2021",            S,1
478,RAJASTHAN,UTTAR PRADESH,530.6391362880955,"Sat Jun 26, 2021","Mon Jul 05, 2021",            S,1
479,MAHARASHTRA,GUJARAT,904.3181581963588,"Tue Jun 22, 2021","Wed Jun 30, 2021",    T        ,1
480,MAHARASHTRA,RAJASTHAN,685.6818418036412,"Tue Jun 22, 2021","Wed Jun 30, 2021",    T        ,1
481,GUJARAT,RAJASTHAN,904.3181581963588,"Tue Jun 22, 2021","Wed Jun 30, 2021",    T        ,1
482,RAJASTHAN,GUJARAT,441.6173623685958,"Mon Jun 21, 2021","Tue Jun 29, 2021",  M          ,1
483,RAJASTHAN,MAHARASHTRA,956.3826376314041,"Mon Jun 21, 2021","Tue Jun 29, 2021",  M          ,1
484,GUJARAT,MAHARASHTRA,441.6173623685958,"Mon Jun 21, 2021","Tue Jun 29, 2021",  M          ,1
485,DELHI NCT,UTTAR PRADESH,1296.0,"Fri Jun 18, 2021",,    T W   F  ,3
486,UTTAR PRADESH,DELHI NCT,1296.0,"Thu Jun 17, 2021",,  M T   T    ,3
487,UTTAR PRADESH,BIHAR,1894.0,"Fri Jul 02, 2021",,S M T W T F S,7
488,BIHAR,UTTAR PRADESH,1894.0,"Thu Jul 01, 2021",,S M T W T F S,7
489,UTTAR PRADESH,BIHAR,1758.0,"Wed Jun 30, 2021",,S     W T    ,3
490,BIHAR,UTTAR PRADESH,1758.0,"Tue Jun 29, 2021",,    T W     S,3
491,UTTAR PRADESH,BIHAR,1656.0,"Mon Jun 28, 2021",,  M T     F S,4
492,BIHAR,UTTAR PRADESH,1656.0,"Thu Jul 01, 2021",,S M     T F  ,4
493,UTTAR PRADESH,BIHAR,1590.0,"Mon Jun 21, 2021",,  M T W T F S,6
494,BIHAR,UTTAR PRADESH,1590.0,"Mon Jun 21, 2021",,  M T W T F S,6
495,MAHARASHTRA,GOA,79.50207815205427,"Wed Jun 16, 2021","Tue Nov 09, 2021",S M T W T F S,7
